eeg_id,eeg_sub_id,spectrogram_id,spectrogram_sub_id,fold1,fold2,fold3,fold4,fold5
1482286616,1,1228599158,1,0,1,0,0,0
1615818213,0,317007031,0,0,1,0,0,0
1670704208,0,294598598,0,0,1,0,0,0
1893894225,0,443068349,0,0,1,0,0,0
1983126218,1,1889341253,1,0,1,0,0,0
2544910155,0,1140117119,0,0,1,0,0,0
2619335617,0,1596542042,0,0,1,0,0,0
2798223837,1,1360325746,1,0,1,0,0,0
2845271917,0,753639239,0,0,1,0,0,0
3013615293,2,44091860,2,0,1,0,0,0
3018604573,0,84476321,0,0,1,0,0,0
3019116888,1,1134911185,1,0,1,0,0,0
3065715583,2,1542673583,2,0,1,0,0,0
3404704621,1,1313185981,1,0,1,0,0,0
3416815029,0,1625744596,0,0,1,0,0,0
3478868570,0,1882977173,0,0,1,0,0,0
3496196997,2,36769086,2,0,1,0,0,0
3898076258,4,317007031,5,0,1,0,0,0
3904307414,0,312549532,0,0,1,0,0,0
3905326654,3,1248657910,10,0,1,0,0,0
3980721228,0,95456106,0,0,1,0,0,0
4071144306,3,1248657910,3,0,1,0,0,0
4179108002,0,312549532,1,0,1,0,0,0
3807394093,1,815836430,1,1,0,0,0,0
2270720155,0,993284905,0,1,0,0,0,0
41703021,0,322719384,0,0,0,0,1,0
50263119,5,93165514,5,0,0,0,1,0
60634650,10,720723631,10,0,0,0,1,0
139156045,0,1567866787,6,0,0,0,1,0
178350860,0,818251561,2,0,0,0,1,0
252153427,3,323669042,3,0,0,0,1,0
321779982,0,1119238996,1,0,0,0,1,0
335678025,0,1119238996,0,0,0,0,1,0
532387326,0,818251561,0,0,0,0,1,0
588284022,0,287237089,0,0,0,0,1,0
604100851,0,1657817725,1,0,0,0,1,0
762303326,0,153795246,0,0,0,0,1,0
1002379034,2,363328720,2,0,0,0,1,0
1033711051,0,2003040655,1,0,0,0,1,0
1086250795,0,750582582,17,0,0,0,1,0
1096148972,6,1920182760,6,0,0,0,1,0
1182046464,0,1689535420,22,0,0,0,1,0
1182046464,1,1689535420,23,0,0,0,1,0
1182046464,2,1689535420,24,0,0,0,1,0
1228925732,0,2103191867,11,0,0,0,1,0
1266673344,4,344598087,4,0,0,0,1,0
1295924850,1,1265671365,1,0,0,0,1,0
1312680118,0,2003040655,6,0,0,0,1,0
1337385482,0,2003040655,4,0,0,0,1,0
1362144014,0,18612850,0,0,0,0,1,0
1517384590,0,2103191867,12,0,0,0,1,0
1604371226,0,1425782964,0,0,0,0,1,0
1643697445,0,1433063610,17,0,0,0,1,0
1747340219,7,1180710848,7,0,0,0,1,0
1760077494,4,1650543271,4,0,0,0,1,0
1776291648,0,2003040655,3,0,0,0,1,0
1816277609,0,2003040655,2,0,0,0,1,0
1885551618,1,696404281,1,0,0,0,1,0
1888243725,2,1564073705,2,0,0,0,1,0
1904097168,5,2126079707,5,0,0,0,1,0
1984049255,0,1567866787,3,0,0,0,1,0
2045347461,3,1064838080,3,0,0,0,1,0
2114773317,5,1279113670,5,0,0,0,1,0
2131102397,4,1689535420,4,0,0,0,1,0
2149526820,3,980524661,3,0,0,0,1,0
2152174275,6,970507944,6,0,0,0,1,0
2225907448,0,1119238996,3,0,0,0,1,0
2261004752,0,675870941,1,0,0,0,1,0
2267122349,0,304706430,0,0,0,0,1,0
2272164943,0,100228337,0,0,0,0,1,0
2282247772,0,750582582,13,0,0,0,1,0
2352955745,0,1567866787,0,0,0,0,1,0
2356655070,0,1567866787,1,0,0,0,1,0
2362619393,0,304706430,1,0,0,0,1,0
2414272682,1,521899364,1,0,0,0,1,0
2482663232,0,1119238996,2,0,0,0,1,0
2520075265,0,2103191867,10,0,0,0,1,0
2580706764,0,2003040655,0,0,0,0,1,0
2643683140,6,153795246,7,0,0,0,1,0
2674594319,0,1689535420,25,0,0,0,1,0
2754649364,0,1689535420,14,0,0,0,1,0
2754649364,1,1689535420,15,0,0,0,1,0
2754649364,2,1689535420,16,0,0,0,1,0
2754649364,3,1689535420,17,0,0,0,1,0
2754649364,4,1689535420,18,0,0,0,1,0
2754649364,5,1689535420,19,0,0,0,1,0
2754649364,6,1689535420,20,0,0,0,1,0
2754649364,7,1689535420,21,0,0,0,1,0
2823051778,5,1174703658,5,0,0,0,1,0
2886124251,0,287237089,1,0,0,0,1,0
2930139558,0,1567866787,4,0,0,0,1,0
2930139558,1,1567866787,5,0,0,0,1,0
2960605449,2,970507944,15,0,0,0,1,0
3149658468,2,750582582,2,0,0,0,1,0
3149658468,4,750582582,4,0,0,0,1,0
3149658468,9,750582582,9,0,0,0,1,0
3150435106,0,818251561,1,0,0,0,1,0
3208303609,0,1689535420,9,0,0,0,1,0
3208303609,1,1689535420,10,0,0,0,1,0
3208303609,2,1689535420,11,0,0,0,1,0
3208303609,3,1689535420,12,0,0,0,1,0
3208303609,4,1689535420,13,0,0,0,1,0
3210633494,5,2103191867,5,0,0,0,1,0
3217312232,0,1567866787,2,0,0,0,1,0
3240959603,0,1657817725,0,0,0,0,1,0
3395954333,1,20660400,1,0,0,0,1,0
3419492398,0,1020916597,0,0,0,0,1,0
3469638694,0,1156021388,0,0,0,0,1,0
3565796361,0,750582582,14,0,0,0,1,0
3565796361,1,750582582,15,0,0,0,1,0
3751931772,2,246111416,2,0,0,0,1,0
3822245380,0,750582582,16,0,0,0,1,0
3849181318,0,18612850,1,0,0,0,1,0
3869115828,0,1156021388,1,0,0,0,1,0
3869115828,2,1156021388,3,0,0,0,1,0
3869115828,3,1156021388,4,0,0,0,1,0
3883618969,0,675870941,0,0,0,0,1,0
3936944632,9,429172839,9,0,0,0,1,0
3970432515,4,1509968105,4,0,0,0,1,0
3971875838,4,95622857,4,0,0,0,1,0
3999105658,0,513893685,0,0,0,0,1,0
4083867807,0,2003040655,5,0,0,0,1,0
4134620961,8,1433063610,8,0,0,0,1,0
4147456256,3,1916485880,3,0,0,0,1,0
20915334,0,874919861,4,1,0,0,0,0
88702155,2,314775445,5,1,0,0,0,0
138236967,0,3252414,0,1,0,0,0,0
202553097,0,1519764763,8,1,0,0,0,0
231161395,0,70304133,1,1,0,0,0,0
396228409,0,314775445,0,1,0,0,0,0
462385877,0,265150477,0,1,0,0,0,0
466189290,3,619386622,3,1,0,0,0,0
466189290,7,619386622,7,1,0,0,0,0
466189290,8,619386622,8,1,0,0,0,0
466189290,9,619386622,9,1,0,0,0,0
466189290,10,619386622,10,1,0,0,0,0
475148303,0,935785964,0,1,0,0,0,0
560070513,0,263319229,6,1,0,0,0,0
667966997,1,1686407377,1,1,0,0,0,0
698330217,0,1519764763,1,1,0,0,0,0
698330217,2,1519764763,3,1,0,0,0,0
727757734,0,1707631219,3,1,0,0,0,0
769652342,0,1278549701,3,1,0,0,0,0
785741246,0,1126170606,0,1,0,0,0,0
868466192,0,1519764763,6,1,0,0,0,0
876811513,0,502918672,0,1,0,0,0,0
924514932,0,1235122664,0,1,0,0,0,0
981667087,0,935785964,1,1,0,0,0,0
997923923,0,120932125,0,1,0,0,0,0
998499371,0,1707631219,5,1,0,0,0,0
1133563392,0,263319229,0,1,0,0,0,0
1165410966,0,1118939548,0,1,0,0,0,0
1172573802,0,1278549701,4,1,0,0,0,0
1193851707,0,1503919553,3,1,0,0,0,0
1241134443,0,263319229,1,1,0,0,0,0
1347815090,0,874919861,3,1,0,0,0,0
1359868683,0,874919861,1,1,0,0,0,0
1448756052,0,3252414,1,1,0,0,0,0
1490350789,0,740928446,0,1,0,0,0,0
1520990883,0,1478257722,0,1,0,0,0,0
1540502297,0,902912886,0,1,0,0,0,0
1564635580,0,263319229,8,1,0,0,0,0
1574245369,0,1278549701,5,1,0,0,0,0
1593385762,0,1707631219,4,1,0,0,0,0
1614626068,1,314775445,2,1,0,0,0,0
1681357734,0,1118939548,1,1,0,0,0,0
1683747711,0,263319229,2,1,0,0,0,0
1776197535,0,740928446,20,1,0,0,0,0
1799105810,0,1707631219,7,1,0,0,0,0
1881167236,0,1707631219,1,1,0,0,0,0
1969626946,0,265150477,1,1,0,0,0,0
2213971724,0,263319229,7,1,0,0,0,0
2268455813,0,874919861,0,1,0,0,0,0
2279770925,0,1503919553,4,1,0,0,0,0
2304478298,0,1278549701,1,1,0,0,0,0
2414938131,0,1519764763,5,1,0,0,0,0
2531445178,0,803381907,0,1,0,0,0,0
2531857530,0,1278549701,2,1,0,0,0,0
2569280397,0,95056948,0,1,0,0,0,0
2570813353,0,263319229,5,1,0,0,0,0
2604514084,0,1101691080,0,1,0,0,0,0
2613914569,1,185139080,1,1,0,0,0,0
2633756197,0,1278549701,0,1,0,0,0,0
2646672064,0,1519764763,0,1,0,0,0,0
3003133894,0,1707631219,0,1,0,0,0,0
3004737665,0,263319229,3,1,0,0,0,0
3017298747,0,1503919553,2,1,0,0,0,0
3090602543,0,70304133,0,1,0,0,0,0
3093763204,0,263319229,4,1,0,0,0,0
3104318012,0,874919861,2,1,0,0,0,0
3255922425,0,359690243,0,1,0,0,0,0
3305862159,0,740928446,1,1,0,0,0,0
3305862159,2,740928446,3,1,0,0,0,0
3305862159,6,740928446,7,1,0,0,0,0
3305862159,8,740928446,9,1,0,0,0,0
3305862159,10,740928446,11,1,0,0,0,0
3305862159,11,740928446,12,1,0,0,0,0
3305862159,14,740928446,15,1,0,0,0,0
3305862159,18,740928446,19,1,0,0,0,0
3417476803,0,1519764763,7,1,0,0,0,0
3518005154,0,803381907,1,1,0,0,0,0
3671616914,0,1503919553,1,1,0,0,0,0
3730971169,0,1707631219,6,1,0,0,0,0
3924908538,0,1968740979,0,1,0,0,0,0
3940221822,0,1503919553,0,1,0,0,0,0
4001242434,0,1428523129,0,1,0,0,0,0
4195515199,0,1707631219,2,1,0,0,0,0
271113077,1,1783672670,1,0,0,1,0,0
996075849,0,506093020,0,0,0,1,0,0
462777673,3,557722601,3,0,0,1,0,0
738500627,2,65466033,2,0,0,1,0,0
1602936448,9,1393666330,9,0,0,1,0,0
2019838736,1,788207627,1,0,0,1,0,0
2071326900,0,1267159212,0,0,0,1,0,0
2230545961,2,1828779462,2,0,0,1,0,0
2339189136,4,1268310438,4,0,0,1,0,0
2516015866,0,551117444,0,0,0,1,0,0
2649037390,2,1205662280,2,0,0,1,0,0
3446733463,1,975471533,1,0,0,1,0,0
29351894,0,857183089,0,1,0,0,0,0
1002858110,1,857183089,4,1,0,0,0,0
4024540313,1,857183089,2,1,0,0,0,0
151131667,3,461559185,3,0,1,0,0,0
897091244,2,1423031470,2,0,1,0,0,0
1011179387,2,1220423334,2,0,1,0,0,0
3016732497,4,698444093,4,0,1,0,0,0
2647454211,6,1208767769,6,0,0,1,0,0
3679072417,4,1032771439,4,0,0,1,0,0
4192730954,2,1032771439,11,0,0,1,0,0
535047321,0,1068788698,0,0,0,0,0,1
656245614,1,911964904,1,0,0,0,0,1
1310333195,2,1525151555,2,0,0,0,0,1
1310333195,8,1525151555,8,0,0,0,0,1
1310333195,14,1525151555,14,0,0,0,0,1
1677053845,0,379357287,0,0,0,0,0,1
1748302407,2,1525151555,17,0,0,0,0,1
2098669536,1,637557652,1,0,0,0,0,1
3141655433,1,875407850,1,0,0,0,0,1
3596346269,0,1111603950,0,0,0,0,0,1
3613716959,1,1753834193,1,0,0,0,0,1
700150237,3,1785344454,3,0,0,1,0,0
700150237,7,1785344454,7,0,0,1,0,0
700150237,11,1785344454,11,0,0,1,0,0
700150237,13,1785344454,13,0,0,1,0,0
700150237,15,1785344454,15,0,0,1,0,0
1358884440,0,1667652979,0,0,0,1,0,0
475137695,0,467148910,0,0,1,0,0,0
736903252,1,1448860427,1,0,1,0,0,0
848986991,1,27620585,1,0,1,0,0,0
1722653368,7,1326736642,7,0,1,0,0,0
3589143372,2,1934591259,2,1,0,0,0,0
3810878122,3,1934591259,7,1,0,0,0,0
3810878122,6,1934591259,10,1,0,0,0,0
3810878122,10,1934591259,14,1,0,0,0,0
1628527925,0,415275410,0,0,0,0,1,0
1906541639,4,415275410,5,0,0,0,1,0
278404637,5,1078783551,5,0,0,0,0,1
747196464,14,1078783551,24,0,0,0,0,1
927165949,10,1452348165,10,0,0,0,0,1
2506597011,0,249249322,0,0,1,0,0,0
3458273809,2,1281816701,2,0,1,0,0,0
3747939884,4,509871241,4,0,1,0,0,0
403738840,12,1088220601,12,0,1,0,0,0
1964488089,0,1088220601,25,0,1,0,0,0
2631811496,10,1876304074,10,0,1,0,0,0
436484644,2,105831087,2,0,0,1,0,0
17987739,0,1289323695,0,0,1,0,0,0
887456693,2,304689074,2,0,1,0,0,0
1778791955,6,1682341425,6,0,1,0,0,0
4176844274,2,1284374208,2,0,1,0,0,0
600638703,1,1793142848,1,0,0,1,0,0
743023257,3,2133262351,3,0,0,1,0,0
963010551,1,2015301615,1,0,0,1,0,0
1152986658,4,1175484510,4,0,0,1,0,0
1348966885,4,1477852424,4,0,0,1,0,0
1373841610,2,164644927,2,0,0,1,0,0
1461758713,7,105099795,7,0,0,1,0,0
2143950734,2,1773741865,2,0,0,1,0,0
2946434770,5,785443725,5,0,0,1,0,0
3745554891,0,156785834,0,0,0,1,0,0
3916701292,2,2015301615,4,0,0,1,0,0
1010177503,3,1567384880,3,0,0,0,0,1
4014396436,8,1436540237,8,0,0,0,0,1
1148387881,0,1216247070,0,0,0,0,1,0
1148387881,1,1216247070,1,0,0,0,1,0
1148387881,3,1216247070,3,0,0,0,1,0
1187167510,1,482620381,1,0,0,0,1,0
1187167510,3,482620381,3,0,0,0,1,0
1187167510,5,482620381,5,0,0,0,1,0
2714335593,2,608099606,2,0,0,1,0,0
2978055739,5,258299526,5,0,0,1,0,0
29150456,0,1463505899,0,0,0,1,0,0
637183450,0,1463505899,1,0,0,1,0,0
1781856078,6,894800612,6,0,0,1,0,0
3064965749,4,1324823175,4,0,0,1,0,0
3092934624,3,1353712907,3,0,0,1,0,0
3496478903,3,777789263,3,0,0,1,0,0
1026895611,2,1371867778,2,1,0,0,0,0
1026895611,5,1371867778,5,1,0,0,0,0
1026895611,17,1371867778,17,1,0,0,0,0
1847188605,3,714984367,3,0,0,1,0,0
1847188605,7,714984367,7,0,0,1,0,0
3593505617,0,714984367,9,0,0,1,0,0
3593505617,2,714984367,11,0,0,1,0,0
139758787,1,2144950411,1,0,0,0,1,0
165173400,0,358562611,0,0,0,0,1,0
170624579,2,1301450400,4,0,0,0,1,0
264957320,2,2082907673,7,0,0,0,1,0
323132327,0,1906598721,1,0,0,0,1,0
328757273,8,1531539487,14,0,0,0,1,0
389721694,1,2060229310,1,0,0,0,1,0
536884715,1,2060229310,3,0,0,0,1,0
631734093,5,1006186695,6,0,0,0,1,0
711205159,2,1129107524,3,0,0,0,1,0
853694468,1,998599663,1,0,0,0,1,0
898874422,2,1192674383,2,0,0,0,1,0
1179050271,0,345466097,0,0,0,0,1,0
1399596511,0,2128083589,0,0,0,0,1,0
1414478015,1,709680365,1,0,0,0,1,0
1500014029,6,490068352,6,0,0,0,1,0
1573009310,0,443018612,0,0,0,0,1,0
1610319148,0,137951653,0,0,0,0,1,0
1654463630,2,1416334522,2,0,0,0,1,0
1687676275,1,1610524599,1,0,0,0,1,0
1714789248,8,921647643,8,0,0,0,1,0
1726794509,0,1129107524,0,0,0,0,1,0
1750903864,3,1531539487,3,0,0,0,1,0
1786222640,0,1138982663,0,0,0,0,1,0
1812743373,0,1906598721,0,0,0,0,1,0
1831821780,0,988426352,0,0,0,0,1,0
1905901466,2,1429637866,2,0,0,0,1,0
2227465945,0,570851978,0,0,0,0,1,0
2250593909,0,1374809062,0,0,0,0,1,0
2484641754,2,345466097,3,0,0,0,1,0
2517467929,0,1006186695,0,0,0,0,1,0
2522729364,1,1895517941,1,0,0,0,1,0
2548193640,1,432136908,1,0,0,0,1,0
2562831139,0,1239593430,0,0,0,0,1,0
2564165116,1,1301450400,8,0,0,0,1,0
2644732043,1,570851978,2,0,0,0,1,0
2672384032,10,788248319,10,0,0,0,1,0
2729417992,1,1301450400,1,0,0,0,1,0
2907587279,2,787327563,2,0,0,0,1,0
2915446890,0,284173324,0,0,0,0,1,0
2973338839,2,2082907673,2,0,0,0,1,0
3012899141,1,137951653,2,0,0,0,1,0
3070031180,1,696155972,1,0,0,0,1,0
3273444467,3,1241124443,3,0,0,0,1,0
3432557253,6,1020716988,6,0,0,0,1,0
3432557253,14,1020716988,14,0,0,0,1,0
3745832599,0,1579056856,0,0,0,0,1,0
3800126307,3,592699738,3,0,0,0,1,0
3807200477,0,60259328,0,0,0,0,1,0
3816364960,6,1518540348,6,0,0,0,1,0
3884862379,1,494919872,1,0,0,0,1,0
3885368104,1,652959800,1,0,0,0,1,0
3968780646,1,1895517941,3,0,0,0,1,0
4163827006,5,2068912084,5,0,0,0,1,0
4170380205,4,50718178,4,0,0,0,1,0
4195713127,1,1107441509,1,0,0,0,1,0
4211983398,1,1811248682,1,0,0,0,1,0
4211983398,2,1811248682,2,0,0,0,1,0
298029415,1,502017536,1,0,0,0,0,1
1127016065,0,1939152493,0,0,0,0,0,1
3983080101,13,1925017877,13,0,0,0,0,1
4008732928,29,709417294,29,0,0,0,0,1
413742710,2,1926313196,2,0,0,0,1,0
776414794,1,773592012,1,0,0,0,1,0
1181356163,4,276426580,4,0,0,0,1,0
1460301022,3,1777830630,3,0,0,0,1,0
2180232173,1,1665093742,1,0,0,0,1,0
2324882846,1,2009501073,1,0,0,0,1,0
2817399115,3,1876870665,3,0,0,0,1,0
3830176824,5,89553112,5,0,0,0,1,0
4282888597,8,1564580568,8,0,0,0,1,0
4282888597,21,1564580568,21,0,0,0,1,0
4289227381,1,565325579,1,0,0,0,1,0
22429107,3,1734113021,3,0,0,0,0,1
37347312,1,1611158521,2,0,0,0,0,1
37347312,3,1611158521,4,0,0,0,0,1
143478965,0,1808656973,0,0,0,0,0,1
174530290,3,388006888,3,0,0,0,0,1
194831126,0,1034546753,5,0,0,0,0,1
235830488,2,558787480,3,0,0,0,0,1
277581627,3,1054107103,14,0,0,0,0,1
328315279,2,1664352233,15,0,0,0,0,1
356606014,0,481081757,37,0,0,0,0,1
421788664,0,1804442317,11,0,0,0,0,1
459704281,1,481081757,27,0,0,0,0,1
554804084,0,1804442317,12,0,0,0,0,1
635113066,0,194990613,5,0,0,0,0,1
643328433,3,1101241207,3,0,0,0,0,1
683138355,2,1092748342,4,0,0,0,0,1
793260552,3,481081757,10,0,0,0,0,1
793260552,7,481081757,14,0,0,0,0,1
838345719,6,1664352233,6,0,0,0,0,1
840036802,4,1804442317,4,0,0,0,0,1
840036802,9,1804442317,9,0,0,0,0,1
884468308,2,878193371,2,0,0,0,0,1
1027153093,1,1034546753,20,0,0,0,0,1
1046635662,3,2005618025,13,0,0,0,0,1
1109378465,1,2005618025,18,0,0,0,0,1
1110697490,1,949940320,2,0,0,0,0,1
1183960390,0,159064920,15,0,0,0,0,1
1219729869,0,481081757,15,0,0,0,0,1
1300203568,3,1536879032,3,0,0,0,0,1
1371712040,5,2005618025,5,0,0,0,0,1
1435313829,0,1804442317,13,0,0,0,0,1
1523923038,2,159064920,13,0,0,0,0,1
1584441665,1,1734113021,8,0,0,0,0,1
1630820310,0,481081757,16,0,0,0,0,1
1634392695,2,1034546753,17,0,0,0,0,1
1643713936,3,481081757,32,0,0,0,0,1
1643713936,7,481081757,36,0,0,0,0,1
1675742566,0,1200760216,0,0,0,0,0,1
1685679978,2,194990613,2,0,0,0,0,1
1714697530,0,1456694209,0,0,0,0,0,1
1715492591,3,1246018704,15,0,0,0,0,1
1738069924,1,1664352233,18,0,0,0,0,1
1753885239,1,1092748342,1,0,0,0,0,1
1763739459,3,150926166,13,0,0,0,0,1
1763739459,8,150926166,18,0,0,0,0,1
1774224574,0,949940320,0,0,0,0,0,1
1803051097,2,150926166,7,0,0,0,0,1
1840011277,4,1872858502,4,0,0,0,0,1
1840140259,0,1664352233,19,0,0,0,0,1
1857130219,0,1589162782,0,0,0,0,0,1
1922828641,2,481081757,40,0,0,0,0,1
1996708731,0,1327162921,0,0,0,0,0,1
2154211773,1,1951926755,13,0,0,0,0,1
2154211773,3,1951926755,15,0,0,0,0,1
2218630807,1,481081757,6,0,0,0,0,1
2218865231,3,1051348686,3,0,0,0,0,1
2218865231,8,1051348686,8,0,0,0,0,1
2246901166,0,150926166,0,0,0,0,0,1
2271589371,2,159064920,8,0,0,0,0,1
2312674857,2,1246018704,2,0,0,0,0,1
2356549900,2,1951926755,9,0,0,0,0,1
2423997346,2,194990613,9,0,0,0,0,1
2469408774,4,481081757,21,0,0,0,0,1
2478390823,2,1092748342,8,0,0,0,0,1
2494139892,0,481081757,43,0,0,0,0,1
2494139892,3,481081757,46,0,0,0,0,1
2494139892,6,481081757,49,0,0,0,0,1
2494139892,7,481081757,50,0,0,0,0,1
2645295197,0,1054107103,8,0,0,0,0,1
2669790826,1,1455521594,1,0,0,0,0,1
2723616611,0,558787480,0,0,0,0,0,1
2767359749,0,194990613,6,0,0,0,0,1
2782459982,2,1034546753,24,0,0,0,0,1
2796675331,2,481081757,2,0,0,0,0,1
2885855087,0,159064920,5,0,0,0,0,1
2939604880,2,159064920,2,0,0,0,0,1
3002563318,2,919291815,2,0,0,0,0,1
3136015628,3,1051348686,13,0,0,0,0,1
3245345041,0,919291815,5,0,0,0,0,1
3279338815,2,88938434,2,0,0,0,0,1
3291232362,2,1097181875,2,0,0,0,0,1
3407518889,1,2006673826,1,0,0,0,0,1
3492712138,0,157849476,0,0,0,0,0,1
3548571374,2,558787480,8,0,0,0,0,1
3567595606,2,1872858502,10,0,0,0,0,1
3607494469,0,1246018704,4,0,0,0,0,1
3689433812,0,1611158521,0,0,0,0,0,1
3910347453,0,1951926755,11,0,0,0,0,1
3951385161,3,1034546753,30,0,0,0,0,1
4020212369,1,1054107103,10,0,0,0,0,1
4169756626,2,481081757,53,0,0,0,0,1
4171575047,4,1054107103,4,0,0,0,0,1
4200431550,0,1804442317,10,0,0,0,0,1
4203500175,0,1034546753,6,0,0,0,0,1
4203500175,5,1034546753,11,0,0,0,0,1
4204776876,3,1246018704,8,0,0,0,0,1
4215350496,3,1951926755,3,0,0,0,0,1
4245030649,2,1034546753,2,0,0,0,0,1
4245030649,4,1034546753,4,0,0,0,0,1
4247172773,2,150926166,3,0,0,0,0,1
223934497,1,1549593472,2,1,0,0,0,0
382565110,0,1267185050,7,1,0,0,0,0
436001721,0,1673758692,0,1,0,0,0,0
653687449,43,683350709,43,1,0,0,0,0
653687449,88,683350709,88,1,0,0,0,0
717566795,74,1469831475,74,1,0,0,0,0
717566795,175,1469831475,175,1,0,0,0,0
840821854,9,1804278181,9,1,0,0,0,0
1015861404,0,1267185050,3,1,0,0,0,0
1221804808,1,8937214,1,1,0,0,0,0
1417381066,0,1267185050,1,1,0,0,0,0
1796722764,1,707690348,1,1,0,0,0,0
1928839926,0,1267185050,0,1,0,0,0,0
2110395638,1,1267185050,6,1,0,0,0,0
2314023750,0,684088279,0,1,0,0,0,0
2391655647,0,1194383893,0,1,0,0,0,0
2586462122,0,1549593472,0,1,0,0,0,0
2756079796,1,1267185050,9,1,0,0,0,0
2875995852,0,2139180538,0,1,0,0,0,0
3059281941,0,1267185050,2,1,0,0,0,0
3120774828,13,1383485765,13,1,0,0,0,0
3294138457,0,1267185050,4,1,0,0,0,0
3490940969,0,1267185050,11,1,0,0,0,0
3545182817,0,1273332928,0,1,0,0,0,0
3684748084,1,345969721,1,1,0,0,0,0
3848415146,0,1113425394,0,1,0,0,0,0
118554648,0,1125955338,3,1,0,0,0,0
166922147,1,765624980,1,1,0,0,0,0
174043399,4,1012852204,4,1,0,0,0,0
357500586,2,1742724263,2,1,0,0,0,0
385867569,2,766444942,2,1,0,0,0,0
406002683,3,670086331,4,1,0,0,0,0
536673398,1,1467519180,6,1,0,0,0,0
750901863,1,507677030,1,1,0,0,0,0
866414788,2,876470622,2,1,0,0,0,0
866414788,5,876470622,5,1,0,0,0,0
1003517587,1,1654313156,1,1,0,0,0,0
1045895032,1,823637403,5,1,0,0,0,0
1101945076,3,161217510,33,1,0,0,0,0
1407959278,0,668690548,25,1,0,0,0,0
1439821575,8,1820032492,8,1,0,0,0,0
1440635300,0,670086331,0,1,0,0,0,0
1456144752,1,823637403,1,1,0,0,0,0
1482879891,0,823637403,3,1,0,0,0,0
1484166292,1,1918793701,1,1,0,0,0,0
1609995794,3,1249072177,3,1,0,0,0,0
1652831628,1,2036378810,1,1,0,0,0,0
1657832818,3,1654313156,6,1,0,0,0,0
1661472985,3,182769494,7,1,0,0,0,0
1661915854,1,857321560,1,1,0,0,0,0
1782934805,1,867825412,4,1,0,0,0,0
1851248610,1,1467519180,4,1,0,0,0,0
1866995101,12,679432666,12,1,0,0,0,0
1866995101,46,679432666,46,1,0,0,0,0
1908973826,1,1742724263,6,1,0,0,0,0
2067787944,2,182769494,2,1,0,0,0,0
2124060892,2,614840687,6,1,0,0,0,0
2171683701,1,1964716180,1,1,0,0,0,0
2177836285,1,1654313156,10,1,0,0,0,0
2199038896,3,1467519180,10,1,0,0,0,0
2386406800,1,685312059,9,1,0,0,0,0
2440656952,4,433500443,4,1,0,0,0,0
2652729946,1,857321560,3,1,0,0,0,0
2755549699,5,2036378810,7,1,0,0,0,0
2954779633,0,857321560,5,1,0,0,0,0
2960685660,0,867825412,2,1,0,0,0,0
3059064000,15,161217510,15,1,0,0,0,0
3064501665,9,238906450,9,1,0,0,0,0
3137830292,2,630657866,2,1,0,0,0,0
3151578879,0,1125955338,2,1,0,0,0,0
3208631892,1,1950125852,1,1,0,0,0,0
3278626166,4,1454332728,4,1,0,0,0,0
3296532278,1,1197541738,1,1,0,0,0,0
3324555560,12,668690548,12,1,0,0,0,0
3352774428,9,168801576,9,1,0,0,0,0
3371552421,2,614840687,2,1,0,0,0,0
3388549520,3,1092606125,4,1,0,0,0,0
3442994753,16,2040856819,16,1,0,0,0,0
3480537900,1,1467519180,1,1,0,0,0,0
3587790216,0,20978507,0,1,0,0,0,0
3720418110,1,1767473241,1,1,0,0,0,0
3761250300,1,1125955338,1,1,0,0,0,0
3951543665,1,1771679893,1,1,0,0,0,0
3956096894,0,1467519180,13,1,0,0,0,0
3970810691,2,1964716180,5,1,0,0,0,0
4015246334,3,161217510,40,1,0,0,0,0
4083076007,1,1468337884,1,1,0,0,0,0
4093526644,0,1092606125,0,1,0,0,0,0
4122753736,1,867825412,1,1,0,0,0,0
4155980404,3,539259245,3,1,0,0,0,0
4224283383,4,685312059,4,1,0,0,0,0
4226188962,0,1950125852,3,1,0,0,0,0
4238352407,3,109667235,3,1,0,0,0,0
2873533748,1,1085202678,1,0,0,1,0,0
3704484340,3,436681863,3,0,0,1,0,0
3724585250,2,774298056,2,0,0,1,0,0
113142685,2,441308868,2,0,0,0,0,1
1749469215,10,2112598403,10,0,0,0,0,1
1990152966,4,782508945,4,0,0,0,0,1
2270342540,1,1036678906,1,0,0,0,0,1
2288193404,11,1889407481,11,0,0,0,0,1
3222080928,0,909903066,0,0,0,0,0,1
3318671035,4,1098419783,4,0,0,0,0,1
3393011644,0,1333228544,0,0,0,0,0,1
3524019833,6,304136804,6,0,0,0,0,1
546047738,1,2031763451,1,0,0,0,1,0
546047738,4,2031763451,4,0,0,0,1,0
585408002,1,1266111292,1,0,0,0,1,0
585408002,4,1266111292,4,0,0,0,1,0
585408002,9,1266111292,9,0,0,0,1,0
2065758638,1,1791663542,1,0,0,0,1,0
2065758638,4,1791663542,4,0,0,0,1,0
2065758638,9,1791663542,9,0,0,0,1,0
3144743661,1,460195522,1,0,0,0,1,0
3144743661,4,460195522,4,0,0,0,1,0
3144743661,9,460195522,9,0,0,0,1,0
83158948,2,2023408475,11,0,1,0,0,0
235218950,2,2052231694,2,0,1,0,0,0
235218950,4,2052231694,4,0,1,0,0,0
290851085,46,444487214,46,0,1,0,0,0
